GefilterdeAdressen: {orderID=288 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=174, order='iphone 12', Coordinaten_DMS='52° 21.7531011557557, 4° 56.361924058914354', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124495.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36255168592926 ||| Y= 4.939365400981906'}
GefilterdeAdressen: {orderID=2 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 22.693040922255676, 4° 53.008371869834576', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120700.0 ||| Y= 487936.0', Coordinaten_DECIMAL='X= 52.37821734870426 ||| Y= 4.883472864497243'}
GefilterdeAdressen: {orderID=357 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=52, order='iphone 12', Coordinaten_DMS='52° 22.726226368309312, 4° 53.07672760844207', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120778.0 ||| Y= 487997.0', Coordinaten_DECIMAL='X= 52.37877043947182 ||| Y= 4.884612126807368'}
GefilterdeAdressen: {orderID=371 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=68, order='iphone 12', Coordinaten_DMS='52° 22.72895620348109, 4° 53.08462737286671', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120787.0 ||| Y= 488002.0', Coordinaten_DECIMAL='X= 52.378815936724685 ||| Y= 4.8847437895477785'}
GefilterdeAdressen: {orderID=355 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=50, order='iphone 12', Coordinaten_DMS='52° 22.729499178507098, 4° 53.08550241021095', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120788.0 ||| Y= 488003.0', Coordinaten_DECIMAL='X= 52.37882498630845 ||| Y= 4.884758373503516'}
GefilterdeAdressen: {orderID=361 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=56, order='iphone 12', Coordinaten_DMS='52° 22.729499178507098, 4° 53.08550241021095', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120788.0 ||| Y= 488003.0', Coordinaten_DECIMAL='X= 52.37882498630845 ||| Y= 4.884758373503516'}
GefilterdeAdressen: {orderID=367 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=62, order='iphone 12', Coordinaten_DMS='52° 22.729499178507098, 4° 53.08550241021095', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120788.0 ||| Y= 488003.0', Coordinaten_DECIMAL='X= 52.37882498630845 ||| Y= 4.884758373503516'}
GefilterdeAdressen: {orderID=370 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=66, order='iphone 12', Coordinaten_DMS='52° 22.729499178507098, 4° 53.08550241021095', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120788.0 ||| Y= 488003.0', Coordinaten_DECIMAL='X= 52.37882498630845 ||| Y= 4.884758373503516'}
GefilterdeAdressen: {orderID=349 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=43, order='iphone 12', Coordinaten_DMS='52° 22.732225266101267, 4° 53.092521045604784', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120796.0 ||| Y= 488008.0', Coordinaten_DECIMAL='X= 52.37887042110169 ||| Y= 4.88487535076008'}
GefilterdeAdressen: {orderID=360 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=55, order='iphone 12', Coordinaten_DMS='52° 22.732225266101267, 4° 53.092521045604784', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120796.0 ||| Y= 488008.0', Coordinaten_DECIMAL='X= 52.37887042110169 ||| Y= 4.88487535076008'}
GefilterdeAdressen: {orderID=364 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=59, order='iphone 12', Coordinaten_DMS='52° 22.732225266101267, 4° 53.092521045604784', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120796.0 ||| Y= 488008.0', Coordinaten_DECIMAL='X= 52.37887042110169 ||| Y= 4.88487535076008'}
GefilterdeAdressen: {orderID=368 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=63, order='iphone 12', Coordinaten_DMS='52° 22.732225266101267, 4° 53.092521045604784', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120796.0 ||| Y= 488008.0', Coordinaten_DECIMAL='X= 52.37887042110169 ||| Y= 4.88487535076008'}
GefilterdeAdressen: {orderID=363 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=58, order='iphone 12', Coordinaten_DMS='52° 22.729487961807422, 4° 53.08285896964403', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120785.0 ||| Y= 488003.0', Coordinaten_DECIMAL='X= 52.37882479936346 ||| Y= 4.884714316160734'}
GefilterdeAdressen: {orderID=359 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=54, order='iphone 12', Coordinaten_DMS='52° 22.73165238464742, 4° 53.0845968252668', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120787.0 ||| Y= 488007.0', Coordinaten_DECIMAL='X= 52.37886087307746 ||| Y= 4.884743280421113'}
GefilterdeAdressen: {orderID=369 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=64, order='iphone 12', Coordinaten_DMS='52° 22.73110193137981, 4° 53.08195949262662', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120784.0 ||| Y= 488006.0', Coordinaten_DECIMAL='X= 52.37885169885633 ||| Y= 4.8846993248771104'}
GefilterdeAdressen: {orderID=366 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=61, order='iphone 12', Coordinaten_DMS='52° 22.734928922805437, 4° 53.094252803300165', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120798.0 ||| Y= 488013.0', Coordinaten_DECIMAL='X= 52.37891548204676 ||| Y= 4.884904213388336'}
GefilterdeAdressen: {orderID=353 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=48, order='iphone 12', Coordinaten_DMS='52° 22.7321916208777, 4° 53.08459071573829', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120787.0 ||| Y= 488008.0', Coordinaten_DECIMAL='X= 52.37886986034796 ||| Y= 4.884743178595638'}
GefilterdeAdressen: {orderID=365 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=60, order='iphone 12', Coordinaten_DMS='52° 22.7321916208777, 4° 53.08459071573829', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120787.0 ||| Y= 488008.0', Coordinaten_DECIMAL='X= 52.37886986034796 ||| Y= 4.884743178595638'}
GefilterdeAdressen: {orderID=362 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=57, order='iphone 12', Coordinaten_DMS='52° 22.73546815904041, 4° 53.094246695719214', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120798.0 ||| Y= 488014.0', Coordinaten_DECIMAL='X= 52.37892446931734 ||| Y= 4.88490411159532'}
GefilterdeAdressen: {orderID=356 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=51, order='iphone 12', Coordinaten_DMS='52° 22.736550369108528, 4° 53.09511562976063', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120799.0 ||| Y= 488016.0', Coordinaten_DECIMAL='X= 52.37894250615181 ||| Y= 4.884918593829344'}
GefilterdeAdressen: {orderID=354 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=49, order='iphone 12', Coordinaten_DMS='52° 22.737625103970487, 4° 53.09422226536712', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120798.0 ||| Y= 488018.0', Coordinaten_DECIMAL='X= 52.37896041839951 ||| Y= 4.884903704422785'}
GefilterdeAdressen: {orderID=358 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=53, order='iphone 12', Coordinaten_DMS='52° 22.73707091623905, 4° 53.09070377542639', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120794.0 ||| Y= 488017.0', Coordinaten_DECIMAL='X= 52.37895118193732 ||| Y= 4.884845062923773'}
GefilterdeAdressen: {orderID=350 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=44, order='iphone 12', Coordinaten_DMS='52° 22.73488032408551, 4° 53.082797870772254', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120785.0 ||| Y= 488013.0', Coordinaten_DECIMAL='X= 52.37891467206809 ||| Y= 4.884713297846204'}
GefilterdeAdressen: {orderID=351 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=45, order='iphone 12', Coordinaten_DMS='52° 22.738699838715632, 4° 53.093328900250626', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120797.0 ||| Y= 488020.0', Coordinaten_DECIMAL='X= 52.37897833064526 ||| Y= 4.884888815004177'}
GefilterdeAdressen: {orderID=352 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=47, order='iphone 12', Coordinaten_DMS='52° 22.738699838715632, 4° 53.093328900250626', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120797.0 ||| Y= 488020.0', Coordinaten_DECIMAL='X= 52.37897833064526 ||| Y= 4.884888815004177'}
GefilterdeAdressen: {orderID=347 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=41, order='iphone 12', Coordinaten_DMS='52° 22.739231599184677, 4° 53.09156049227575', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120795.0 ||| Y= 488021.0', Coordinaten_DECIMAL='X= 52.378987193319745 ||| Y= 4.884859341537929'}
GefilterdeAdressen: {orderID=346 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=40, order='iphone 12', Coordinaten_DMS='52° 22.73756902681157, 4° 53.081005022174196', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120783.0 ||| Y= 488018.0', Coordinaten_DECIMAL='X= 52.37895948378019 ||| Y= 4.8846834170362365'}
GefilterdeAdressen: {orderID=348 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=42, order='iphone 12', Coordinaten_DMS='52° 22.737557808428335, 4° 53.07836157361255', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120780.0 ||| Y= 488018.0', Coordinaten_DECIMAL='X= 52.37895929680714 ||| Y= 4.884639359560209'}
GefilterdeAdressen: {orderID=342 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.762329011712552, 4° 53.07015005392002', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120771.0 ||| Y= 488064.0', Coordinaten_DECIMAL='X= 52.37937215019521 ||| Y= 4.884502500898667'}
GefilterdeAdressen: {orderID=343 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.762329011712552, 4° 53.07015005392002', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120771.0 ||| Y= 488064.0', Coordinaten_DECIMAL='X= 52.37937215019521 ||| Y= 4.884502500898667'}
GefilterdeAdressen: {orderID=344 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.762329011712552, 4° 53.07015005392002', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120771.0 ||| Y= 488064.0', Coordinaten_DECIMAL='X= 52.37937215019521 ||| Y= 4.884502500898667'}
GefilterdeAdressen: {orderID=345 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.762329011712552, 4° 53.07015005392002', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120771.0 ||| Y= 488064.0', Coordinaten_DECIMAL='X= 52.37937215019521 ||| Y= 4.884502500898667'}
GefilterdeAdressen: {orderID=340 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 22.766148544854587, 4° 53.08068117370945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120783.0 ||| Y= 488071.0', Coordinaten_DECIMAL='X= 52.37943580908091 ||| Y= 4.884678019561824'}
GefilterdeAdressen: {orderID=341 naam=' dummy', straatnaam='Eerste Boomdwarsstraat', postcode='1015NC', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.768788623052245, 4° 53.0674332236091', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120768.0 ||| Y= 488076.0', Coordinaten_DECIMAL='X= 52.379479810384204 ||| Y= 4.884457220393485'}
GefilterdeAdressen: {orderID=372 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 23.177779784066956, 4° 53.12184545012979', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120835.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629632973445 ||| Y= 4.8853640908354965'}
GefilterdeAdressen: {orderID=373 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 23.177779784066956, 4° 53.12184545012979', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120835.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629632973445 ||| Y= 4.8853640908354965'}
GefilterdeAdressen: {orderID=374 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 23.177779784066956, 4° 53.12184545012979', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120835.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629632973445 ||| Y= 4.8853640908354965'}
GefilterdeAdressen: {orderID=375 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 23.177779784066956, 4° 53.12184545012979', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120835.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629632973445 ||| Y= 4.8853640908354965'}
GefilterdeAdressen: {orderID=377 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 23.177761110647026, 4° 53.117438972930074', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120830.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.386296018510784 ||| Y= 4.885290649548835'}
GefilterdeAdressen: {orderID=378 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 23.177761110647026, 4° 53.117438972930074', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120830.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.386296018510784 ||| Y= 4.885290649548835'}
GefilterdeAdressen: {orderID=379 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 23.177761110647026, 4° 53.117438972930074', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120830.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.386296018510784 ||| Y= 4.885290649548835'}
GefilterdeAdressen: {orderID=380 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 23.177761110647026, 4° 53.117438972930074', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120830.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.386296018510784 ||| Y= 4.885290649548835'}
GefilterdeAdressen: {orderID=381 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 23.17774243449435, 4° 53.11303249580156', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120825.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629570724157 ||| Y= 4.885217208263359'}
GefilterdeAdressen: {orderID=382 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 23.17774243449435, 4° 53.11303249580156', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120825.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629570724157 ||| Y= 4.885217208263359'}
GefilterdeAdressen: {orderID=383 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 23.17774243449435, 4° 53.11303249580156', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120825.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629570724157 ||| Y= 4.885217208263359'}
GefilterdeAdressen: {orderID=384 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 23.17774243449435, 4° 53.11303249580156', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120825.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629570724157 ||| Y= 4.885217208263359'}
GefilterdeAdressen: {orderID=385 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 23.178259254938496, 4° 53.10773861717383', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120819.0 ||| Y= 488835.0', Coordinaten_DECIMAL='X= 52.38630432091564 ||| Y= 4.885128976952897'}
GefilterdeAdressen: {orderID=386 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 23.178259254938496, 4° 53.10773861717383', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120819.0 ||| Y= 488835.0', Coordinaten_DECIMAL='X= 52.38630432091564 ||| Y= 4.885128976952897'}
GefilterdeAdressen: {orderID=387 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 23.178259254938496, 4° 53.10773861717383', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120819.0 ||| Y= 488835.0', Coordinaten_DECIMAL='X= 52.38630432091564 ||| Y= 4.885128976952897'}
GefilterdeAdressen: {orderID=388 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 23.178259254938496, 4° 53.10773861717383', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120819.0 ||| Y= 488835.0', Coordinaten_DECIMAL='X= 52.38630432091564 ||| Y= 4.885128976952897'}
GefilterdeAdressen: {orderID=389 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 23.177701337336458, 4° 53.103338246369404', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120814.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629502228894 ||| Y= 4.88505563743949'}
GefilterdeAdressen: {orderID=390 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 23.177701337336458, 4° 53.103338246369404', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120814.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629502228894 ||| Y= 4.88505563743949'}
GefilterdeAdressen: {orderID=391 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 23.177701337336458, 4° 53.103338246369404', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120814.0 ||| Y= 488834.0', Coordinaten_DECIMAL='X= 52.38629502228894 ||| Y= 4.88505563743949'}
GefilterdeAdressen: {orderID=376 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 23.185894454034184, 4° 53.127922987161824', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120842.0 ||| Y= 488849.0', Coordinaten_DECIMAL='X= 52.3864315742339 ||| Y= 4.885465383119364'}
GefilterdeAdressen: {orderID=394 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=20, order='iphone 12', Coordinaten_DMS='52° 23.185329080298516, 4° 53.121760003549845', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120835.0 ||| Y= 488848.0', Coordinaten_DECIMAL='X= 52.38642215133831 ||| Y= 4.885362666725831'}
GefilterdeAdressen: {orderID=392 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MA', huisnummer=11, order='iphone 12', Coordinaten_DMS='52° 23.17876112328804, 4° 53.09891955355727', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120809.0 ||| Y= 488836.0', Coordinaten_DECIMAL='X= 52.386312685388134 ||| Y= 4.884981992559288'}
GefilterdeAdressen: {orderID=395 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=22, order='iphone 12', Coordinaten_DMS='52° 23.18531787653356, 4° 53.11911610971691', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120832.0 ||| Y= 488848.0', Coordinaten_DECIMAL='X= 52.38642196460889 ||| Y= 4.885318601828615'}
GefilterdeAdressen: {orderID=397 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=26, order='iphone 12', Coordinaten_DMS='52° 23.185864581256226, 4° 53.120872602075515', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120834.0 ||| Y= 488849.0', Coordinaten_DECIMAL='X= 52.38643107635427 ||| Y= 4.885347876701259'}
GefilterdeAdressen: {orderID=396 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=24, order='iphone 12', Coordinaten_DMS='52° 23.186400082101386, 4° 53.11998520024382', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120833.0 ||| Y= 488850.0', Coordinaten_DECIMAL='X= 52.386440001368356 ||| Y= 4.88533308667073'}
GefilterdeAdressen: {orderID=398 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=28, order='iphone 12', Coordinaten_DMS='52° 23.185291730589057, 4° 53.11294702420648', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120825.0 ||| Y= 488848.0', Coordinaten_DECIMAL='X= 52.38642152884315 ||| Y= 4.885215783736775'}
GefilterdeAdressen: {orderID=399 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=30, order='iphone 12', Coordinaten_DMS='52° 23.185819758968904, 4° 53.1102970247877', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120822.0 ||| Y= 488849.0', Coordinaten_DECIMAL='X= 52.38643032931615 ||| Y= 4.885171617079795'}
GefilterdeAdressen: {orderID=400 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=32, order='iphone 12', Coordinaten_DMS='52° 23.18581228705696, 4° 53.10853442861293', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120820.0 ||| Y= 488849.0', Coordinaten_DECIMAL='X= 52.38643020478428 ||| Y= 4.885142240476882'}
GefilterdeAdressen: {orderID=402 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=36, order='iphone 12', Coordinaten_DMS='52° 23.185793605364182, 4° 53.104127938225844', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120815.0 ||| Y= 488849.0', Coordinaten_DECIMAL='X= 52.386429893422736 ||| Y= 4.885068798970431'}
GefilterdeAdressen: {orderID=401 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=34, order='iphone 12', Coordinaten_DMS='52° 23.187433729333407, 4° 53.10939740913176', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120821.0 ||| Y= 488852.0', Coordinaten_DECIMAL='X= 52.38645722882222 ||| Y= 4.885156623485529'}
GefilterdeAdressen: {orderID=404 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=40, order='iphone 12', Coordinaten_DMS='52° 23.18795802003919, 4° 53.10586610808471', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120817.0 ||| Y= 488853.0', Coordinaten_DECIMAL='X= 52.38646596700065 ||| Y= 4.8850977684680785'}
GefilterdeAdressen: {orderID=403 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=38, order='iphone 12', Coordinaten_DMS='52° 23.187954283587402, 4° 53.10498480929546', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120816.0 ||| Y= 488853.0', Coordinaten_DECIMAL='X= 52.38646590472646 ||| Y= 4.885083080154924'}
GefilterdeAdressen: {orderID=405 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=44, order='iphone 12', Coordinaten_DMS='52° 23.18684217978742, 4° 53.09706533704297', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120807.0 ||| Y= 488851.0', Coordinaten_DECIMAL='X= 52.386447369663124 ||| Y= 4.884951088950716'}
GefilterdeAdressen: {orderID=406 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=46, order='iphone 12', Coordinaten_DMS='52° 23.18628425557435, 4° 53.09266495430489', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120802.0 ||| Y= 488850.0', Coordinaten_DECIMAL='X= 52.38643807092624 ||| Y= 4.884877749238415'}
GefilterdeAdressen: {orderID=393 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=13, order='iphone 12', Coordinaten_DMS='52° 23.180214284364524, 4° 53.0601241967055', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120765.0 ||| Y= 488839.0', Coordinaten_DECIMAL='X= 52.38633690473941 ||| Y= 4.884335403278425'}
GefilterdeAdressen: {orderID=409 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=50, order='iphone 12', Coordinaten_DMS='52° 23.197967881586408, 4° 53.050228050556555', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120754.0 ||| Y= 488872.0', Coordinaten_DECIMAL='X= 52.38663279802644 ||| Y= 4.884170467509276'}
GefilterdeAdressen: {orderID=410 naam=' dummy', straatnaam='Eerste Breeuwersstraat', postcode='1013MK', huisnummer=52, order='iphone 12', Coordinaten_DMS='52° 23.197967881586408, 4° 53.050228050556555', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120754.0 ||| Y= 488872.0', Coordinaten_DECIMAL='X= 52.38663279802644 ||| Y= 4.884170467509276'}
